Robert Garrigus, , , , , , , , , , , , , , , , , ,400, ,200, , , ,300, , ,300,500, , , , , , ,250,550, , , , , , , , , , , , , , , , , , , ,350, , ,200,,,125,,,125, ,,,,,,,,125,,,150,,160,125,200,200,,250,,300,250,500,,200,175,,200,,,175,,200,,150,200,250,150,225,,,,,100, , , ,,,
Oscar Fraustro, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Reifers, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150, , ,,,
Dylan Meyer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , , , , , , , ,,,,,,125,125, ,,,,,,,,200,,,,,160,,250,250,750,,,,,,,,,,,,,500,,,,,,,,,,,,,, , , ,,,
Rick Lamb, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,250,,,300,,,,,,,,,,,,,500,,,,,,,,,,175, , ,,,
Conrad Shindler, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,200,,,250,,400,125,,250,,200,,400,200,,,350,,,,,,,,,,500,,500,300,500,,,,,, , , ,,,
William McGirt, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,200,75,,,150,,,125,,150,,200,250,250,,200,,80,75,,100,,150,125,,100,100,125,90,,,66,,,,350,300,125,300, ,,,
Sam Brazel, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,
Ryan Yip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,300, , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Daniel Summerhays, , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,300,,,300,,150,125,,,,150,225,,100,,,,,,,,,,,,,300,,,,,,,,,,70,250, ,,,
Charlie Wi, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Martin Piller, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,300,300, , , ,500, , , ,350, , , , , , , , , , , ,500, , ,200,,,500,,,300, ,,,250,,,,,250,,,400,,350,150,250,,,250,300,125,200,,350,150,,,400,,400,300,,300,400,200,,200,300,300,,,,,, , , ,,,
Austin Connelly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000,300, , , , ,250, , , , , , , , , ,500, , , , , , , , ,,,,,,,, ,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Andrew Yun, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,750,,,750,,750,400,,,,500,,,400,,,750,,,,,,,,,,1000,,1000,500,,,,,,, , , ,,,
Derek Ernst, , , , , , , , , , , , , , , , , ,500, ,400, , , , , , ,400, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,250, ,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,750,,,,,,,,,, , , ,,,
Jason Norris, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Arjun Atwal, , , , , , , , , , , , , , , , , ,500, ,400, , , ,500, , ,500,500, , , , , , ,300, , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400, , ,,,
Ryan Evans, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Cole Miller, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Sebastian Vazquez, , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,350,,, ,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Andrew Dorn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Smylie Kaufman, , , , , , , , , , , , , , , ,500, , , ,400, , , , ,500, , , , , , , , , ,500,300,600, , , , , , ,500,500, , ,350, , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,250,,750,,500,,500,500,,500,,,,500,,500,500,,500,500,,500,250,200,150,,,,,,80, , ,,,
David Gazzolo, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Eric Axley, , , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,400,,,300, ,,,,,,,,,,,,,,,,,1000,250,,,300,,,,,,,,,,,,,500,,,,,,,,,, , , ,,,
Armando Favela, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashton Turner, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Jerry Kelly, , , , , , , , , , , , , , , ,300, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,350, , ,,175,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,100,,,,,, , , ,,,
John Peterson, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,125,,,,200,,,,,400,200,,,,,,,,200,,,250,,200,300,,,,,, , , ,,,
Norman Xiong, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , ,,,,,200,,200, ,,,,,,,,300,,,250,,150,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,, , , ,,,
Scott Gregory, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Ryan Vermeer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, ,600, , , , , ,2500, , , , , , ,1000, , , , , , , , ,,,,,,,500, ,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1000, ,,,
Rich Beem, , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1000, ,,,
Sulman Raza, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Geoff Ogilvy, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,250,250,400,,,,,150,300,300,250,500,,300,,,500,,,400,,500,350,200,,,,,,250,150, , ,,,
Ryan Baca, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,, , , ,,,
Ben Kern, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Sungjoon Park, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Jason Gore, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,400,,,, ,,,,,,,,,,,,,500,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200, , ,,,
Jovan Rebula, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, ,1000, , , , , ,1000, , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Robert Allenby, , , , , , , , , , , , , , , , , , , ,500, , , , , , ,750, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Casey Wittenberg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Theo Humphrey, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Parker McLachlin, , , , , , , , , , , , , , , ,750, , , ,500, , , , , , ,750, , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,250, ,,,,,,,,300,,,,,400,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Stuart Appleby, , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,300, ,,,,,,,,400,,,,,350,250,,,,,,,500,,,,,,,,1250,,,,,,,,,,,,,,,250, , ,,,
Daniel Chopra, , , , , , , , , , , , , , , , , , , ,500, , , , , , ,500, , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,600,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Michael Hebert, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Angel Cabrera, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,150,,,,,,,350,,,,,300,,,,,,,,500,,,2000,,,,,,, , , ,,,
Matt Parziale, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,2000,,,,,,,,,2000,,,,,,,,,,,,,,,,,, , , ,,,
Luis Gagne, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Sam Locke, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Chris Crisologo, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Spencer Levin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250, , ,,,
Cameron Wilson, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Will Grimmer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Will Claxton, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , ,500,550,600, , ,300, , , ,1000, , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,750,,500,150,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Dicky Pride, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,300,,,,,500,,,,,500,,,300,,,,,,,,,,,,,,,,,,,,,,,250, , ,,,
Troy Matteson, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,750,,,,,500,,,500,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Matt Atkins, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,400,,,400,,600,250,,300,,500,,,400,,,500,,,,,,,,,,500,,750,500,750,,,,,, , , ,,,
Bob Estes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,150,,500,,300,,,,,500,300,500,,400,,,500,,1000,,,,,,,,,,,,400, , ,,,
Michael Block, , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , ,750,,,,,,, ,,,,,,,,,750,,,,,,,,2000,,,,,,,,,,,,,,,,,,,1000,2000,,,,,,, , , ,,,
Charlie Beljan, , , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,500,,,,,,,,750,,,,,,,,,,,,500,350,1000,,500,,,,,,, , , ,,,
Kyle Thompson, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,400,,,500,,600,150,,,,500,,,500,,500,750,,,,,,,,,,500,,500,250,,,,,,, , , ,,,
Ken Duke, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,500,,,,,300,150,,250,,,,,500,,,,,,,,,,,,,500,,,,,,,,,,300, , ,,,
Shane Bertsch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,500, , ,,,
Brendon de Jonge, , , , , , , , , , , , , , , , , , , ,500, , , , , , ,1000,750, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,500,,,, ,,,,,,,,600,,,,,500,250,,,,500,,,300,,,,,,,,,,,,,1000,,,,,,,,,,500, , ,,,
Jason Bohn, , , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,300, ,,,,,,,,250,,,,,500,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,500, , ,,,
Chad Collins, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , ,500,300,500, , ,500, , , ,500,550, , , , , , , , , , ,1000, , ,500,,,500,,,400, ,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300, , ,,,
Will Mackenzie, , , , , , , , , , , , , , , , , , , ,300, , , , , , , , , , , , , , , , ,750, , , , , , ,500,1000, , , , , , , , , , , , , ,,,,500,,,, ,,,,,,,,,,,,,600,250,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Stuart Deane, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500,750, , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000, ,,,
Kris Blanks, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500,1000, , , , , , , ,1000, , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,500,,,,,1000,250,,,,,,,750,,,1000,,,,,,,,,,,,,,,,,,,, , , ,,,
Graham Delaet, , , , , , , , , , , , , ,500, ,300, , ,400,125, , , ,300,400, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,125, ,225, ,,,
Nick Hardy, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,250,, ,,,,,,,,,,,,,300,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Kenny Pigman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000, ,,,
Jose Maria Olazabal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2000, , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,, , , ,,,
Ian Woosnam, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,, , , ,,,
Larry Mize, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,, , , ,,,
Sandy Lyle, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,2500,,,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,, , , ,,,
Broc Everett, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,300, , , , , , , , , , ,1000, , ,,,,,,,, ,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
John Daly, , , , , , , , , , , , , , , , , , , , , , , , , ,1000, ,1000, , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,750,,,,,250,,,,1000,,,,,,,,,,,,,,,,,,,400,,,,,,, ,750, ,,,
Shaun Micheel, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1000, ,,,
Craig Bowden, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Craig Hocknull, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Danny Balin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Rich Berberian Jr., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1000, ,,,
Brian Davis, , , , , , , , , , , , , , , , , , , ,400, , , , , , , , , , , , , , ,750, , , ,1000, , , , , , , , , , ,500, , , , , , , , ,,,,,,,, ,,,,,,,,500,,,,,500,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,400, , ,,,
Stewart Hagestad, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Zachary Bauchou, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , ,500, , , , , , , , , , , , , , , , , , ,,,,,750,,, ,,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
David Berganio Jr., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000,2000, , , , , , , , , , , , , , , , , , , , , ,,,,,,,500, ,,,,,,,,,,,,,1000,250,,,,500,,,1000,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Omar Uresti, , , , , , , , , , , , , , , , , , , , , , , ,2500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,2000,,,,1000,250,,,,,,,500,,,,,,,,,,,,,,,,,1500,,,,,, ,1000, ,,,
Mark Wilson, , , , , , , , , , , , , , ,1000, , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500,,,,,,, ,,,,,,,,,,,,,400,,,,,,,,400,,,,,,,,,,,,,,,,500,600,,,,,, , , ,,,
John Rollins, , , , , , , , , , , , , , , , , , , ,500, , , , , , ,750, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,400,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Cameron Beckman, , , , , , , , , , , , , , , , , , , ,750, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Brian Smock, , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1000, ,,,
Charles Reiter, , , , , , , , , , , , , , ,2500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Loupe, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,1000,,750,500,250,,,,,,,400, , ,,,
Cooper Musselman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Curran, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,400,,,, ,,500,300,,,,,,,,,,,250,,500,,500,,,,,,400,750,,500,,,,,1000,750,,,,500,600,,,,,, , , ,,,
Peter Jung, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Proehl, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Jacob Bergeron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Thomas Curtis, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Timothy Wiseman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Todd Fanning, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Mike Miller, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
